modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-topic3shot-all1000-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	en-lt	13.6	42.6	23.4	67.0	48.8	NA	52.2	23.2
xglm-base-trim	en-lt	19.0	59.4	43.2	72.8	56.2	NA	57.8	34.2
verbose-base	en-lt	91.8	92.6	88.0	90.2	94.0	NA	95.2	83.2
verbose-base-trim	en-lt	91.8	92.6	88.0	90.2	94.0	NA	95.2	83.0
xglm-label	en-lt	53.0	83.6	37.8	88.8	81.8	NA	86.0	40.0
xglm-label-trim	en-lt	54.8	86.4	39.2	89.2	83.8	NA	86.0	45.4
xglm-rand-label	en-lt	49.0	77.4	46.8	83.6	82.2	NA	82.8	51.0
xglm-rand-label-trim	en-lt	50.6	82.6	52.2	84.4	83.2	NA	82.8	56.2
xglm-keywords10-seen200	en-lt	69.6	82.6	52.4	86.4	86.4	NA	89.6	53.2
xglm-keywords10-seen200-trim	en-lt	76.4	93.6	71.4	92.6	90.2	NA	92.8	69.0
xglm-rand-keywords10-seen200	en-lt	71.2	80.4	55.0	90.0	87.8	NA	93.4	54.4
xglm-rand-keywords10-seen200-trim	en-lt	75.2	92.2	68.8	91.8	91.2	NA	94.4	69.8
xglm-keywords10-all500	en-lt	74.4	81.0	57.0	88.2	88.2	NA	92.0	58.8
xglm-keywords10-all500-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	en-lt	71.0	80.8	54.6	89.6	89.6	NA	93.4	NA
xglm-keywords30-seen200-trim	en-lt	74.8	92.2	73.2	91.6	92.0	NA	94.8	NA
xglm-topic3shot-seen200	en-lt	NA	94.4	NA	NA	NA	NA	NA	82.4
xglm-topic3shot-seen200-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-lt	92.4	95.0	84.6	93.8	92.8	NA	94.8	83.6
xglm-topic3shot-all500-trim	en-lt	93.2	96.2	86.8	94.0	93.2	NA	95.2	84.8
xglm-topic3shot-cc100	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-lt	85.8	93.8	81.0	90.0	89.4	NA	92.4	76.8
xglm-topic1shot-seen200-trim	en-lt	88.0	96.4	84.4	91.8	91.2	NA	92.6	80.4
xglm-rand-topic3shot-seen200	en-lt	NA	NA	NA	NA	NA	NA	NA	82.0
xglm-rand-topic3shot-seen200-trim	en-lt	93.2	97.4	86.6	93.2	92.8	NA	95.2	82.6
xglm-rand-domain3shot-langs	en-lt	95.6	98.4	90.8	93.8	95.2	NA	97.2	NA
xglm-rand-domain3shot-langs-trim	en-lt	95.6	98.4	90.8	93.8	95.2	NA	97.2	NA
xglm-rand-domain3shot-all	en-lt	95.2	97.6	90.6	93.4	93.8	NA	97.6	NA
xglm-rand-domain3shot-all-trim	en-lt	95.4	97.6	90.8	93.4	93.8	NA	97.6	NA
xglm-truerand-3shot-langs	en-lt	96.4	97.6	89.8	94.4	95.4	NA	97.0	NA
xglm-truerand-3shot-langs-trim	en-lt	96.4	97.8	89.8	94.4	95.4	NA	97.0	NA
xglm-truerand-3shot-all	en-lt	94.4	96.2	91.6	93.8	94.4	NA	96.4	NA
xglm-truerand-3shot-all-trim	en-lt	94.4	97.2	91.8	93.8	94.4	NA	96.4	NA
xglm-topic5shot-seen200	en-lt	93.6	95.4	82.8	94.0	93.8	NA	95.4	NA
xglm-topic5shot-seen200-trim	en-lt	94.2	97.0	85.2	94.0	94.2	NA	95.4	NA
xglm-keywords10-cc100	en-lt	74.2	78.2	52.4	91.2	89.2	NA	93.4	NA
xglm-keywords10-cc100-trim	en-lt	79.6	93.4	72.8	93.6	92.4	NA	94.0	NA
xglm-keywords10-topic3shot-seen200	en-lt	92.4	95.2	85.8	91.6	93.8	NA	95.2	NA
xglm-keywords10-topic3shot-seen200-trim	en-lt	93.8	97.8	87.6	91.6	94.6	NA	95.2	NA
xglm-rand-domainkeywords10-langs	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-lt	92.4	95.0	84.6	93.8	92.8	NA	94.8	83.6
xglm-topic3shot-all500-trim	en-lt	93.2	96.2	86.8	94.0	93.2	NA	95.2	84.8
xglm-topic3shot-all1000	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	en-ro	24.6	60.8	28.8	80.4	79.8	70.4	81.6	41.4
xglm-base-trim	en-ro	41.0	82.8	56.4	86.0	85.6	96.6	85.2	55.2
verbose-base	en-ro	96.6	99.0	87.2	93.0	97.0	99.0	98.4	89.6
verbose-base-trim	en-ro	96.6	99.0	87.2	93.0	96.8	99.0	98.4	89.6
xglm-label	en-ro	72.6	93.2	49.8	89.8	91.6	93.6	96.4	62.8
xglm-label-trim	en-ro	78.4	96.0	52.8	90.0	92.2	97.2	96.4	69.0
xglm-rand-label	en-ro	74.0	85.2	52.0	87.6	91.4	94.8	97.6	64.2
xglm-rand-label-trim	en-ro	78.6	92.0	59.6	88.4	92.0	96.6	97.6	70.8
xglm-keywords10-seen200	en-ro	77.6	88.0	51.2	89.4	90.8	84.8	95.2	60.8
xglm-keywords10-seen200-trim	en-ro	87.8	98.0	76.2	92.2	95.4	98.8	98.6	81.6
xglm-rand-keywords10-seen200	en-ro	79.8	85.4	52.2	90.0	95.0	92.0	96.2	63.2
xglm-rand-keywords10-seen200-trim	en-ro	89.0	98.0	71.0	91.4	96.4	97.4	97.8	79.2
xglm-keywords10-all500	en-ro	77.8	84.4	54.2	90.4	92.0	90.0	97.8	61.0
xglm-keywords10-all500-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	en-ro	78.4	86.2	54.8	91.2	94.8	88.6	98.0	NA
xglm-keywords30-seen200-trim	en-ro	89.4	97.8	78.6	93.0	96.8	98.6	98.6	NA
xglm-topic3shot-seen200	en-ro	NA	99.4	84.6	NA	NA	NA	NA	89.0
xglm-topic3shot-seen200-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-ro	96.2	99.4	84.2	94.6	96.6	95.0	99.2	87.0
xglm-topic3shot-all500-trim	en-ro	96.4	99.6	86.0	94.2	96.6	98.6	99.2	88.6
xglm-topic3shot-cc100	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-ro	92.8	98.4	79.2	90.6	96.0	95.4	97.2	82.6
xglm-topic1shot-seen200-trim	en-ro	95.2	99.8	83.8	91.0	96.6	99.0	97.0	87.4
xglm-rand-topic3shot-seen200	en-ro	NA	NA	NA	NA	NA	NA	NA	88.6
xglm-rand-topic3shot-seen200-trim	en-ro	96.6	99.2	86.8	93.6	96.6	98.4	99.2	89.0
xglm-rand-domain3shot-langs	en-ro	97.8	99.8	89.0	94.2	98.6	99.6	99.4	NA
xglm-rand-domain3shot-langs-trim	en-ro	97.8	99.8	89.0	94.2	98.4	99.6	99.4	NA
xglm-rand-domain3shot-all	en-ro	96.0	99.2	87.6	93.4	97.8	99.4	99.6	NA
xglm-rand-domain3shot-all-trim	en-ro	96.8	99.4	87.8	93.4	97.6	99.4	99.6	NA
xglm-truerand-3shot-langs	en-ro	97.0	99.2	89.4	94.2	98.2	98.6	99.2	NA
xglm-truerand-3shot-langs-trim	en-ro	97.0	99.2	89.4	94.2	98.0	98.6	99.2	NA
xglm-truerand-3shot-all	en-ro	96.2	99.6	89.2	93.6	97.6	99.4	99.0	NA
xglm-truerand-3shot-all-trim	en-ro	96.6	99.6	89.2	93.6	97.6	99.4	99.0	NA
xglm-topic5shot-seen200	en-ro	96.8	98.6	85.0	93.4	96.6	99.2	98.8	NA
xglm-topic5shot-seen200-trim	en-ro	97.4	99.6	86.8	93.4	96.6	99.2	98.8	NA
xglm-keywords10-cc100	en-ro	81.0	84.6	50.4	90.6	93.6	90.8	97.2	NA
xglm-keywords10-cc100-trim	en-ro	89.8	97.6	74.6	92.2	96.0	97.0	98.2	NA
xglm-keywords10-topic3shot-seen200	en-ro	97.0	99.8	85.4	93.6	97.4	99.0	98.8	NA
xglm-keywords10-topic3shot-seen200-trim	en-ro	98.0	100.0	86.8	93.8	97.2	99.8	99.0	NA
xglm-rand-domainkeywords10-langs	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-ro	96.2	99.4	84.2	94.6	96.6	95.0	99.2	87.0
xglm-topic3shot-all500-trim	en-ro	96.4	99.6	86.0	94.2	96.6	98.6	99.2	88.6
xglm-topic3shot-all1000	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	en-ta	NA	NA	48.4	78.4	43.0	87.6	79.0	58.0
xglm-base-trim	en-ta	NA	NA	51.0	79.4	43.4	87.4	79.8	60.6
verbose-base	en-ta	NA	NA	85.6	92.0	95.6	93.6	94.6	87.6
verbose-base-trim	en-ta	NA	NA	85.6	92.0	95.6	93.6	94.6	87.6
xglm-label	en-ta	NA	NA	48.2	92.8	62.0	96.2	97.6	68.4
xglm-label-trim	en-ta	NA	NA	49.4	93.0	62.4	96.2	97.6	71.0
xglm-rand-label	en-ta	NA	NA	53.4	94.2	60.2	96.4	93.0	73.8
xglm-rand-label-trim	en-ta	NA	NA	56.2	94.2	60.4	96.6	93.0	76.4
xglm-keywords10-seen200	en-ta	NA	NA	74.2	95.4	75.0	97.4	96.8	81.2
xglm-keywords10-seen200-trim	en-ta	NA	NA	82.2	97.2	74.2	98.8	97.0	89.0
xglm-rand-keywords10-seen200	en-ta	NA	NA	66.4	93.2	71.4	96.2	95.4	79.4
xglm-rand-keywords10-seen200-trim	en-ta	NA	NA	75.4	94.4	71.6	97.2	95.4	86.8
xglm-keywords10-all500	en-ta	NA	NA	70.8	92.4	65.8	96.6	96.6	80.4
xglm-keywords10-all500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	en-ta	NA	NA	73.0	94.0	71.4	96.6	98.2	NA
xglm-keywords30-seen200-trim	en-ta	NA	NA	82.4	95.0	71.0	98.4	98.0	NA
xglm-topic3shot-seen200	en-ta	NA	NA	89.8	NA	NA	NA	NA	93.6
xglm-topic3shot-seen200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-ta	NA	NA	94.0	97.4	97.4	97.8	98.8	95.8
xglm-topic3shot-all500-trim	en-ta	NA	NA	94.4	97.4	94.8	97.8	98.8	95.6
xglm-topic3shot-cc100	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-ta	NA	NA	91.0	94.8	90.0	97.4	93.8	90.4
xglm-topic1shot-seen200-trim	en-ta	NA	NA	93.0	95.4	89.8	97.6	95.0	93.2
xglm-rand-topic3shot-seen200	en-ta	NA	NA	91.6	98.4	95.6	99.0	99.6	94.8
xglm-rand-topic3shot-seen200-trim	en-ta	NA	NA	91.8	98.4	94.8	99.2	99.6	95.0
xglm-rand-domain3shot-langs	en-ta	NA	NA	97.6	98.2	99.2	99.8	99.4	NA
xglm-rand-domain3shot-langs-trim	en-ta	NA	NA	97.6	98.2	97.2	99.8	99.4	NA
xglm-rand-domain3shot-all	en-ta	NA	NA	95.2	96.0	95.0	99.6	99.8	NA
xglm-rand-domain3shot-all-trim	en-ta	NA	NA	95.2	96.0	93.0	99.6	99.8	NA
xglm-truerand-3shot-langs	en-ta	NA	NA	96.4	98.4	99.2	99.8	99.4	NA
xglm-truerand-3shot-langs-trim	en-ta	NA	NA	96.4	98.4	98.4	99.8	99.4	NA
xglm-truerand-3shot-all	en-ta	NA	NA	94.8	98.4	95.0	98.8	99.6	NA
xglm-truerand-3shot-all-trim	en-ta	NA	NA	95.0	98.2	93.6	98.8	99.4	NA
xglm-topic5shot-seen200	en-ta	NA	NA	91.6	97.6	95.6	99.4	98.4	NA
xglm-topic5shot-seen200-trim	en-ta	NA	NA	92.8	97.6	95.0	99.4	98.4	NA
xglm-keywords10-cc100	en-ta	NA	NA	70.4	92.8	65.4	94.0	95.4	NA
xglm-keywords10-cc100-trim	en-ta	NA	NA	79.0	93.2	63.2	95.2	95.2	NA
xglm-keywords10-topic3shot-seen200	en-ta	NA	NA	91.4	97.4	95.0	99.4	98.6	NA
xglm-keywords10-topic3shot-seen200-trim	en-ta	NA	NA	92.4	97.8	94.8	99.4	98.6	NA
xglm-rand-domainkeywords10-langs	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-ta	NA	NA	94.0	97.4	97.4	97.8	98.8	95.8
xglm-topic3shot-all500-trim	en-ta	NA	NA	94.4	97.4	94.8	97.8	98.8	95.6
xglm-topic3shot-all1000	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	cs-en	91.8	91.6	89.2	97.8	98.4	NA	99.6	85.8
xglm-base-trim	cs-en	96.6	97.8	94.0	98.0	99.2	NA	99.6	91.2
verbose-base	cs-en	97.8	97.4	92.0	97.8	99.4	NA	99.8	NA
verbose-base-trim	cs-en	97.8	97.4	92.0	97.8	99.4	NA	99.8	NA
xglm-label	cs-en	97.2	97.0	88.2	98.2	99.6	NA	99.6	NA
xglm-label-trim	cs-en	97.6	98.6	89.4	98.2	99.6	NA	99.6	NA
xglm-rand-label	cs-en	96.2	96.8	91.0	97.6	99.4	NA	99.6	NA
xglm-rand-label-trim	cs-en	97.6	99.0	92.8	97.6	99.6	NA	99.6	NA
xglm-keywords10-seen200	cs-en	87.8	85.6	59.6	94.4	96.4	NA	97.0	NA
xglm-keywords10-seen200-trim	cs-en	97.6	99.2	90.0	98.6	99.6	NA	100.0	90.2
xglm-rand-keywords10-seen200	cs-en	89.2	82.6	58.6	94.6	94.6	NA	95.8	NA
xglm-rand-keywords10-seen200-trim	cs-en	98.0	98.8	88.0	98.4	99.0	NA	99.8	NA
xglm-keywords10-all500	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords10-all500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	cs-en	89.8	82.6	68.4	97.8	97.8	NA	98.4	66.4
xglm-keywords30-seen200-trim	cs-en	96.2	97.4	87.6	98.2	99.4	100.0	99.8	90.2
xglm-topic3shot-seen200	cs-en	NA	88.0	82.0	NA	NA	NA	NA	85.4
xglm-topic3shot-seen200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	cs-en	90.0	86.6	81.4	96.8	95.4	NA	98.0	NA
xglm-topic3shot-all500-trim	cs-en	97.8	99.2	96.0	97.8	99.2	NA	99.6	NA
xglm-topic3shot-cc100	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	cs-en	78.8	75.8	66.4	92.4	91.4	NA	91.4	NA
xglm-topic1shot-seen200-trim	cs-en	96.8	99.0	94.4	98.8	99.0	NA	99.6	NA
xglm-rand-topic3shot-seen200	cs-en	91.8	92.4	83.0	95.8	96.6	NA	97.6	NA
xglm-rand-topic3shot-seen200-trim	cs-en	96.8	99.4	94.6	97.6	99.6	NA	99.6	NA
xglm-rand-domain3shot-langs	cs-en	97.8	99.4	93.2	98.0	99.8	NA	99.6	NA
xglm-rand-domain3shot-langs-trim	cs-en	97.8	99.4	93.4	98.0	99.8	NA	99.6	NA
xglm-rand-domain3shot-all	cs-en	98.4	99.4	93.8	97.6	99.8	NA	99.8	NA
xglm-rand-domain3shot-all-trim	cs-en	98.4	99.8	94.2	97.6	99.8	NA	99.8	NA
xglm-truerand-3shot-langs	cs-en	97.8	99.2	94.2	97.4	99.6	NA	99.6	NA
xglm-truerand-3shot-langs-trim	cs-en	97.6	99.2	94.2	97.4	99.6	NA	99.6	NA
xglm-truerand-3shot-all	cs-en	98.2	99.2	95.4	97.4	99.6	NA	99.8	NA
xglm-truerand-3shot-all-trim	cs-en	98.2	99.2	95.8	97.4	99.6	NA	99.8	NA
xglm-topic5shot-seen200	cs-en	91.2	89.6	83.2	97.4	98.6	NA	98.4	NA
xglm-topic5shot-seen200-trim	cs-en	97.6	99.2	93.2	98.0	99.6	NA	99.6	NA
xglm-keywords10-cc100	cs-en	90.0	81.0	61.6	94.2	94.6	NA	97.2	NA
xglm-keywords10-cc100-trim	cs-en	98.0	99.0	89.8	97.6	99.4	NA	99.8	NA
xglm-keywords10-topic3shot-seen200	cs-en	93.0	90.6	88.8	97.0	97.6	NA	98.6	NA
xglm-keywords10-topic3shot-seen200-trim	cs-en	97.2	99.6	94.8	97.6	99.4	NA	99.8	NA
