modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-topic3shot-all1000-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	en-lt	99.2	84.6	69.9	25.2	53.4	NA	57.0	79.2
xglm-base-trim	en-lt	16.6	30.1	6.9	8.6	18.0	NA	22.1	17.8
verbose-base	en-lt	19.7	33.5	6.7	11.1	25.0	NA	27.4	15.0
verbose-base-trim	en-lt	19.7	33.5	6.7	11.1	25.0	NA	27.4	14.9
xglm-label	en-lt	25.0	36.5	12.2	8.8	24.0	NA	23.3	33.2
xglm-label-trim	en-lt	15.9	29.2	5.6	8.6	20.1	NA	21.8	14.3
xglm-rand-label	en-lt	22.8	42.4	15.8	9.8	23.2	NA	22.7	30.9
xglm-rand-label-trim	en-lt	14.9	30.0	5.9	8.8	20.3	NA	20.9	12.8
xglm-keywords10-seen200	en-lt	30.1	51.3	37.3	17.5	30.3	NA	29.9	42.8
xglm-keywords10-seen200-trim	en-lt	17.5	33.8	6.8	8.8	23.1	NA	21.5	15.0
xglm-rand-keywords10-seen200	en-lt	30.0	50.8	39.8	10.2	28.9	NA	24.8	48.4
xglm-rand-keywords10-seen200-trim	en-lt	17.3	30.6	7.1	8.0	22.7	NA	22.0	15.4
xglm-keywords10-all500	en-lt	29.3	49.6	35.1	12.1	27.1	NA	25.4	41.4
xglm-keywords10-all500-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	en-lt	30.6	51.6	44.9	13.7	28.3	NA	25.8	NA
xglm-keywords30-seen200-trim	en-lt	19.2	31.7	9.1	11.0	22.6	NA	22.5	NA
xglm-topic3shot-seen200	en-lt	NA	30.9	NA	NA	NA	NA	NA	15.2
xglm-topic3shot-seen200-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-lt	17.3	30.2	9.2	8.7	25.0	NA	23.4	17.0
xglm-topic3shot-all500-trim	en-lt	16.4	28.4	6.4	8.7	24.9	NA	23.3	15.4
xglm-topic3shot-cc100	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-lt	20.1	34.0	12.1	11.7	25.3	NA	23.8	20.9
xglm-topic1shot-seen200-trim	en-lt	16.1	31.3	6.5	10.5	22.0	NA	22.1	14.6
xglm-rand-topic3shot-seen200	en-lt	NA	NA	NA	NA	NA	NA	NA	16.9
xglm-rand-topic3shot-seen200-trim	en-lt	17.2	30.6	7.1	9.8	22.1	NA	25.6	15.1
xglm-rand-domain3shot-langs	en-lt	16.5	27.5	5.9	9.5	20.6	NA	23.9	NA
xglm-rand-domain3shot-langs-trim	en-lt	16.3	27.3	5.9	9.5	20.6	NA	23.9	NA
xglm-rand-domain3shot-all	en-lt	16.9	29.7	6.6	9.9	23.6	NA	23.1	NA
xglm-rand-domain3shot-all-trim	en-lt	16.8	29.5	6.2	9.9	23.6	NA	23.1	NA
xglm-truerand-3shot-langs	en-lt	16.4	29.1	5.7	9.5	20.6	NA	22.3	NA
xglm-truerand-3shot-langs-trim	en-lt	16.3	28.9	5.7	9.5	20.6	NA	22.3	NA
xglm-truerand-3shot-all	en-lt	17.1	28.6	5.8	9.6	21.6	NA	23.1	NA
xglm-truerand-3shot-all-trim	en-lt	16.7	27.8	5.7	9.6	21.5	NA	23.1	NA
xglm-topic5shot-seen200	en-lt	18.3	30.0	9.7	9.7	20.7	NA	23.3	NA
xglm-topic5shot-seen200-trim	en-lt	17.8	29.2	7.3	9.7	20.1	NA	23.2	NA
xglm-keywords10-cc100	en-lt	28.9	49.7	40.5	11.1	26.9	NA	24.1	NA
xglm-keywords10-cc100-trim	en-lt	17.4	31.1	6.8	7.7	21.2	NA	22.7	NA
xglm-keywords10-topic3shot-seen200	en-lt	19.0	33.0	10.1	8.5	22.5	NA	24.4	NA
xglm-keywords10-topic3shot-seen200-trim	en-lt	17.4	30.2	8.0	8.5	21.6	NA	24.4	NA
xglm-rand-domainkeywords10-langs	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-lt	17.3	30.2	9.2	8.7	25.0	NA	23.4	17.0
xglm-topic3shot-all500-trim	en-lt	16.4	28.4	6.4	8.7	24.9	NA	23.3	15.4
xglm-topic3shot-all1000	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-lt	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	en-ro	83.7	87.8	65.7	19.6	36.4	57.7	35.5	68.3
xglm-base-trim	en-ro	17.9	28.4	7.2	8.9	14.3	18.0	16.1	18.5
verbose-base	en-ro	18.1	27.7	7.3	8.1	14.6	17.5	16.7	17.6
verbose-base-trim	en-ro	18.1	27.7	7.3	8.1	14.5	17.5	16.7	17.6
xglm-label	en-ro	27.5	38.9	15.0	8.9	16.8	22.5	15.8	35.8
xglm-label-trim	en-ro	16.6	27.4	6.3	8.2	13.9	16.9	15.8	16.7
xglm-rand-label	en-ro	26.2	44.2	28.9	9.6	17.9	21.1	16.5	37.0
xglm-rand-label-trim	en-ro	16.5	27.5	6.1	8.2	13.5	17.1	16.1	16.6
xglm-keywords10-seen200	en-ro	34.7	48.3	44.8	14.7	24.8	41.6	24.0	55.0
xglm-keywords10-seen200-trim	en-ro	18.3	27.2	7.3	8.1	14.0	17.7	16.3	18.3
xglm-rand-keywords10-seen200	en-ro	34.8	52.7	50.8	11.5	16.6	30.2	18.4	51.3
xglm-rand-keywords10-seen200-trim	en-ro	18.2	26.9	7.7	8.2	13.7	17.8	16.2	18.1
xglm-keywords10-all500	en-ro	32.7	52.6	43.5	11.3	17.5	29.2	17.6	52.8
xglm-keywords10-all500-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	en-ro	35.2	57.1	52.3	11.6	18.1	35.6	17.3	NA
xglm-keywords30-seen200-trim	en-ro	18.6	27.6	7.1	7.8	13.6	17.0	16.0	NA
xglm-topic3shot-seen200	en-ro	NA	27.7	8.3	NA	NA	NA	NA	18.6
xglm-topic3shot-seen200-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-ro	18.1	27.4	8.0	8.1	14.0	18.8	16.2	19.5
xglm-topic3shot-all500-trim	en-ro	17.6	27.0	6.8	8.1	13.8	16.9	16.2	17.6
xglm-topic3shot-cc100	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-ro	21.3	29.0	11.6	8.5	14.8	20.4	16.6	23.4
xglm-topic1shot-seen200-trim	en-ro	17.7	27.0	7.0	7.6	13.6	16.9	16.0	17.5
xglm-rand-topic3shot-seen200	en-ro	NA	NA	NA	NA	NA	NA	NA	18.0
xglm-rand-topic3shot-seen200-trim	en-ro	17.2	27.2	7.0	8.2	14.2	17.3	16.0	17.9
xglm-rand-domain3shot-langs	en-ro	17.7	27.2	6.9	7.6	13.8	17.7	16.2	NA
xglm-rand-domain3shot-langs-trim	en-ro	17.7	27.1	6.9	7.6	13.8	17.7	16.2	NA
xglm-rand-domain3shot-all	en-ro	18.9	27.5	6.8	8.0	13.8	17.2	16.6	NA
xglm-rand-domain3shot-all-trim	en-ro	18.0	27.0	6.8	8.0	13.8	17.2	16.6	NA
xglm-truerand-3shot-langs	en-ro	17.8	27.3	7.0	7.6	14.0	17.1	16.2	NA
xglm-truerand-3shot-langs-trim	en-ro	17.5	27.3	7.0	7.6	13.9	17.1	16.2	NA
xglm-truerand-3shot-all	en-ro	18.5	27.4	7.1	7.6	14.0	17.6	16.0	NA
xglm-truerand-3shot-all-trim	en-ro	17.6	27.2	7.1	7.6	13.9	17.6	16.0	NA
xglm-topic5shot-seen200	en-ro	17.9	28.5	9.3	7.8	14.0	17.2	16.6	NA
xglm-topic5shot-seen200-trim	en-ro	17.4	27.3	7.1	7.7	13.9	17.1	16.2	NA
xglm-keywords10-cc100	en-ro	32.3	50.9	50.0	10.3	18.7	30.5	18.1	NA
xglm-keywords10-cc100-trim	en-ro	18.1	27.0	7.2	8.0	14.2	17.3	16.5	NA
xglm-keywords10-topic3shot-seen200	en-ro	19.0	28.3	8.9	8.0	13.9	17.9	16.6	NA
xglm-keywords10-topic3shot-seen200-trim	en-ro	17.8	27.7	7.2	8.0	13.7	17.2	16.4	NA
xglm-rand-domainkeywords10-langs	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-ro	18.1	27.4	8.0	8.1	14.0	18.8	16.2	19.5
xglm-topic3shot-all500-trim	en-ro	17.6	27.0	6.8	8.1	13.8	16.9	16.2	17.6
xglm-topic3shot-all1000	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-ro	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	en-ta	NA	NA	57.6	14.1	50.5	27.3	22.8	54.9
xglm-base-trim	en-ta	NA	NA	27.9	11.5	27.9	24.3	19.9	27.0
verbose-base	en-ta	NA	NA	9.4	14.0	24.4	22.4	21.1	18.4
verbose-base-trim	en-ta	NA	NA	9.4	14.0	24.4	22.4	21.1	18.4
xglm-label	en-ta	NA	NA	24.1	10.4	22.6	24.3	16.4	29.8
xglm-label-trim	en-ta	NA	NA	7.0	10.0	18.4	22.9	15.8	16.8
xglm-rand-label	en-ta	NA	NA	29.6	10.6	24.2	23.7	16.2	26.7
xglm-rand-label-trim	en-ta	NA	NA	8.4	10.2	17.2	22.5	15.8	16.0
xglm-keywords10-seen200	en-ta	NA	NA	23.9	14.1	33.8	24.2	21.3	25.3
xglm-keywords10-seen200-trim	en-ta	NA	NA	12.0	11.7	23.5	23.1	19.6	17.5
xglm-rand-keywords10-seen200	en-ta	NA	NA	35.3	11.7	31.4	23.8	18.2	30.2
xglm-rand-keywords10-seen200-trim	en-ta	NA	NA	12.6	10.0	20.0	22.7	16.6	16.6
xglm-keywords10-all500	en-ta	NA	NA	26.9	13.6	26.2	23.4	17.9	29.1
xglm-keywords10-all500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	en-ta	NA	NA	27.8	13.0	38.5	23.1	18.5	NA
xglm-keywords30-seen200-trim	en-ta	NA	NA	12.4	12.3	21.8	22.4	17.7	NA
xglm-topic3shot-seen200	en-ta	NA	NA	10.7	NA	NA	NA	NA	17.2
xglm-topic3shot-seen200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-ta	NA	NA	9.7	10.2	22.2	20.7	17.8	16.7
xglm-topic3shot-all500-trim	en-ta	NA	NA	8.7	10.2	21.4	20.6	17.8	16.3
xglm-topic3shot-cc100	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-ta	NA	NA	11.1	12.4	24.0	22.1	20.2	20.2
xglm-topic1shot-seen200-trim	en-ta	NA	NA	8.8	10.9	21.9	22.0	18.5	16.8
xglm-rand-topic3shot-seen200	en-ta	NA	NA	9.7	10.9	23.0	21.7	18.2	17.2
xglm-rand-topic3shot-seen200-trim	en-ta	NA	NA	9.1	10.9	22.7	21.7	18.2	16.5
xglm-rand-domain3shot-langs	en-ta	NA	NA	7.2	10.6	23.6	21.0	17.5	NA
xglm-rand-domain3shot-langs-trim	en-ta	NA	NA	7.2	10.6	22.9	21.0	17.5	NA
xglm-rand-domain3shot-all	en-ta	NA	NA	7.3	10.4	21.8	22.3	17.4	NA
xglm-rand-domain3shot-all-trim	en-ta	NA	NA	7.3	10.4	21.4	22.3	17.4	NA
xglm-truerand-3shot-langs	en-ta	NA	NA	8.5	10.5	23.2	22.0	18.4	NA
xglm-truerand-3shot-langs-trim	en-ta	NA	NA	8.4	10.5	23.0	22.0	18.4	NA
xglm-truerand-3shot-all	en-ta	NA	NA	8.9	9.5	22.8	21.6	17.4	NA
xglm-truerand-3shot-all-trim	en-ta	NA	NA	8.7	9.5	22.6	21.6	17.4	NA
xglm-topic5shot-seen200	en-ta	NA	NA	9.8	9.7	22.7	21.7	18.1	NA
xglm-topic5shot-seen200-trim	en-ta	NA	NA	8.6	9.7	22.4	21.7	18.1	NA
xglm-keywords10-cc100	en-ta	NA	NA	30.6	12.5	32.6	25.1	18.5	NA
xglm-keywords10-cc100-trim	en-ta	NA	NA	12.2	10.3	19.9	23.1	17.2	NA
xglm-keywords10-topic3shot-seen200	en-ta	NA	NA	9.8	11.0	22.6	22.0	18.5	NA
xglm-keywords10-topic3shot-seen200-trim	en-ta	NA	NA	8.5	10.8	22.1	22.0	18.5	NA
xglm-rand-domainkeywords10-langs	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-ta	NA	NA	9.7	10.2	22.2	20.7	17.8	16.7
xglm-topic3shot-all500-trim	en-ta	NA	NA	8.7	10.2	21.4	20.6	17.8	16.3
xglm-topic3shot-all1000	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-ta	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	cs-en	27.8	43.9	28.3	7.9	14.8	NA	16.0	31.3
xglm-base-trim	cs-en	19.2	31.5	9.9	7.6	13.5	NA	15.9	16.6
verbose-base	cs-en	26.4	40.2	11.7	11.5	19.3	NA	22.4	NA
verbose-base-trim	cs-en	26.4	40.2	11.7	11.5	19.3	NA	22.4	NA
xglm-label	cs-en	20.7	32.9	12.0	7.6	12.7	NA	15.8	NA
xglm-label-trim	cs-en	18.2	29.7	7.0	7.6	12.7	NA	15.8	NA
xglm-rand-label	cs-en	22.0	36.6	13.7	7.5	12.9	NA	15.8	NA
xglm-rand-label-trim	cs-en	18.1	29.9	7.2	7.5	12.8	NA	15.8	NA
xglm-keywords10-seen200	cs-en	33.2	52.7	40.4	10.7	15.8	NA	18.7	NA
xglm-keywords10-seen200-trim	cs-en	18.5	32.2	8.2	7.7	12.9	NA	15.9	17.7
xglm-rand-keywords10-seen200	cs-en	33.8	55.9	47.2	10.4	16.7	NA	20.4	NA
xglm-rand-keywords10-seen200-trim	cs-en	18.3	31.0	9.1	7.6	13.3	NA	15.9	NA
xglm-keywords10-all500	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords10-all500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	cs-en	33.0	60.4	49.0	8.3	17.0	NA	18.7	52.5
xglm-keywords30-seen200-trim	cs-en	19.1	31.1	9.4	7.6	12.9	23.5	15.9	17.7
xglm-topic3shot-seen200	cs-en	NA	35.5	14.8	NA	NA	NA	NA	19.4
xglm-topic3shot-seen200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	cs-en	21.5	38.6	13.1	7.6	14.0	NA	16.2	NA
xglm-topic3shot-all500-trim	cs-en	17.3	29.9	7.4	7.5	12.7	NA	15.7	NA
xglm-topic3shot-cc100	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	cs-en	24.8	40.1	NA	9.1	15.7	NA	18.3	NA
xglm-topic1shot-seen200-trim	cs-en	17.8	29.5	8.9	7.7	12.5	NA	15.8	NA
xglm-rand-topic3shot-seen200	cs-en	19.6	34.0	14.3	8.9	14.7	NA	16.7	NA
xglm-rand-topic3shot-seen200-trim	cs-en	17.9	29.4	7.7	7.4	12.7	NA	15.8	NA
xglm-rand-domain3shot-langs	cs-en	17.8	30.2	7.1	7.5	12.9	NA	15.7	NA
xglm-rand-domain3shot-langs-trim	cs-en	17.6	30.1	7.1	7.5	12.9	NA	15.7	NA
xglm-rand-domain3shot-all	cs-en	17.9	30.6	7.2	7.5	12.9	NA	15.7	NA
xglm-rand-domain3shot-all-trim	cs-en	17.8	30.4	7.2	7.5	12.9	NA	15.7	NA
xglm-truerand-3shot-langs	cs-en	18.2	30.4	7.4	7.5	12.9	NA	15.9	NA
xglm-truerand-3shot-langs-trim	cs-en	18.0	30.4	7.4	7.5	12.9	NA	15.9	NA
xglm-truerand-3shot-all	cs-en	18.5	30.0	7.7	7.5	12.8	NA	15.9	NA
xglm-truerand-3shot-all-trim	cs-en	18.4	29.9	7.4	7.5	12.8	NA	15.9	NA
xglm-topic5shot-seen200	cs-en	20.9	35.6	14.2	7.7	13.2	NA	16.4	NA
xglm-topic5shot-seen200-trim	cs-en	17.3	29.9	7.8	7.4	12.7	NA	15.8	NA
xglm-keywords10-cc100	cs-en	30.7	54.3	41.1	9.9	17.0	NA	18.2	NA
xglm-keywords10-cc100-trim	cs-en	18.4	31.8	8.5	7.5	13.1	NA	15.9	NA
xglm-keywords10-topic3shot-seen200	cs-en	21.3	35.9	13.6	7.7	14.5	NA	16.8	NA
xglm-keywords10-topic3shot-seen200-trim	cs-en	17.5	29.9	8.0	7.4	12.7	NA	15.8	NA
